11,1936857,java arrays integer byte,1
11,1407893,java io outputstream,1
11,981073,java,1
11,859563,java enums,1
11,3359327,tdd bdd specflow,1
11,20493645,java multithreading scheduling,1
11,20512718,java guava multimap,1
11,541920,java html javadoc,1
11,3170412,java bit-manipulation,1
11,2183240,java arrays integer byte,1
11,20549165,java,1
11,10563783,java gwt polymorphism instance,1
11,6157835,java oop instanceof,1
11,406760,language-agnostic,1
11,20663,aop paradigms,1
11,2197051,java spring jboss aop use-case,1
11,232884,oop aop programming-paradigms,1
11,6614238,java oop design-patterns strategy-pattern,1
11,184618,comments,1
11,6167266,java uml reverse-engineering class-diagram,1
11,20607704,java dbunit,1
11,20612946,java junit,1
11,1941738,java design-patterns,1
11,771983,java design-patterns,1
11,3767794,java collections,1
11,20654404,java list,1
11,20655372,java hashcode jvmti,1
11,15604810,uml modeling state-machines,1
11,14627029,statechart,1
11,11362065,c++ boost boost-statechart,1
11,867365,java syntax binary,1
11,234075,language-agnostic,1
11,20675605,java linux multithreading matching,1
11,1090458,java generics,1
11,20796046,java classloader,1
11,20796432,java,1
11,20796527,java classloader,1
11,2424604,java,1
11,20797012,java,1
11,1200621,java arrays,1
11,129178,java arrays,1
11,20802717,java multithreading volatile,1
11,160697,java conditional xor,1
11,20878456,java,1
11,33923,algorithm language-agnostic functional-programming recursion tail-recursion,1
11,20880231,java garbage-collection jvm,1
11,20884763,java eclipse file-io,1
11,20897600,java string,1
11,1463284,java hashset treeset,1
11,20898378,java date,1
11,2584629,java unit-testing junit,1
11,5666013,c# unit-testing naming-conventions method-overloading,1
11,788787,java jls,1
11,20907772,java design-patterns,1
11,20915372,java multithreading serialization transient,1
11,20915549,java performance stringbuilder,1
11,20915661,java comparable,1
11,415687,java variables,1
11,4335719,svn file commit,1
11,3271249,java jdbc,1
11,1907318,java boolean,1
11,20948361,java,1
11,20952325,java if-statement,1
11,1930454,java algorithm statistics,1
11,1958808,java jsp servlets,1
11,16418571,java encapsulation,1
11,7234490,oop abstraction information-hiding,1
11,635715,language-agnostic oop encapsulation abstraction information-hiding,1
11,20965037,java oop encapsulation,1
11,20965564,java dll windows-xp java-8 openjdk,1
11,7075938,c# java unit-testing,1
11,20945049,java string reflection immutability,1
11,1701113,java testing junit junit4 hamcrest,1
11,2955043,java guava predicate,1
11,20970627,java regex java.util.scanner,1
11,20988613,java arraylist java.util.scanner,1
11,20989055,java exception command-line console stack-trace,1
11,3478795,java,1
11,4811678,java class inheritance methods abstract,1
11,10638826,java reflection,1
11,2967912,unit-testing junit,1
11,3089706,c# tuples,1
11,6218812,c++ c++11 operators tuples,1
11,675237,tuples code-smell,1
11,21013619,java automation equals apache-commons hashcode,1
11,21014305,java multithreading,1
11,8554813,java inner-classes,1
11,1953530,java inner-classes static-members,1
11,21019348,java cryptography diffie-hellman,1
11,4963300,java null annotations intellij-idea nullpointerexception,1
11,1841461,java types unsigned short,1
11,3768554,java multithreading concurrency thread-safety concurrenthashmap,1
11,21025848,java spring spring-mvc,1
11,12289365,java inputstream mark,1
11,496928,java instanceof reflection,1
11,3949260,java,1
11,2636201,java eclipse project,1
11,801193,eclipse debugging variables static,1
11,7543920,java eclipse,1
11,399546,java class,1
11,921025,java eclipse nested-class java-synthetic-methods,1
11,2356137,java memory-management file,1
11,1605332,java optimization file nio operations,1
11,508834,eclipse,1
11,237987,eclipse code-snippets,1
11,3639596,eclipse editor text-editor,1
11,21202688,java int operators double,1
11,2137690,java operators operator-precedence,1
11,8039005,java operator-precedence post-increment order-of-evaluation ocpjp,1
11,6086643,c++ increment precedence prefix-operator postfix-operator,1
11,2218026,c#,1
11,6457130,c# java c++ c,1
11,6800590,java operator-precedence order-of-evaluation,1
11,447898,java serialization object-serialization,1
11,7467313,java serialization effective-java,1
11,2347384,java database jdbc guice,1
11,629445,database data-warehouse evaluation,1
11,835621,java performance jdbc connection-pooling,1
11,138511,java debugging,1
11,3847162,java generics,1
11,67299,unit-testing,1
11,333682,unit-testing tdd anti-patterns,1
11,21234671,java design-patterns,1
11,21235807,java eclipse eclipse-jdt,1
11,3752194,java performance concurrency concurrenthashmap,1
11,10743622,java concurrenthashmap,1
11,10291949,java inheritance static,1
11,18226244,eclipse m2e eclemma infinitest,1
11,21254161,java arrays apache-commons-lang,1
11,21260072,java string,1
11,8881291,java string security passwords char,1
11,21261077,java oop design-patterns,1
11,21261566,java xml hibernate jaxb,1
11,21276914,java generics,1
11,15435747,java generics type-inference,1
11,21258160,java generics type-inference,1
11,11185321,java boolean,1
11,21280652,java concurrency junit4,1
11,21281867,java eclipse warnings try-with-resources,1
11,13904261,java try-with-resources,1
11,16789832,c# java oop design,1
11,3883006,programming-languages functional-programming memory-leaks abstraction leaky-abstraction,1
11,8960918,java oop,1
11,367276,oop polymorphism abstraction,1
11,21347670,java performance serialization gson,1
11,520585,java jdbc connection-pooling c3p0 apache-commons-dbcp,1
11,7496391,java connection-pooling apache-commons-dbcp,1
11,4711943,java apache-commons apache-commons-dbcp,1
11,4938517,java mysql jdbc connection-pooling,1
11,3668506,sql connection-pooling,1
11,21375659,java string immutability,1
11,3368407,version-control image image-processing revision,1
11,21378646,java mutable,1
11,801032,javascript object null,1
11,853405,svn xcode status,1
11,4920028,svn,1
11,21379255,c# winforms linq collections string-search,1
11,498217,java exception throwable,1
11,21460491,java serialization,1
11,21473568,java final anonymous-class,1
11,20938095,java lambda inner-classes final java-8,1
11,6870630,java performance,1
11,14870377,class refactoring anti-patterns god-object,1
11,986865,design-patterns language-agnostic context,1
11,1485987,java netbeans glassfish log4j,1
11,9809074,java reference weak-references soft-references phantom-reference,1
11,16635398,java for-loop java-8,1
11,7926864,java fork-join,1
11,21511973,java generics methods,1
11,807223,java multithreading concurrency,1
11,2612054,java concurrency multithreading threadpool,1
11,3969813,algorithm sorting concurrency,1
11,15983872,multithreading process operating-system theory,1
11,21527894,java generics,1
11,20751867,java generics syntax static factory,1
11,855332,java generics methods design-patterns factory,1
11,21572087,java javascript rhino,1
11,2723397,java generics super bounded-wildcard pecs,1
11,4343202,java generics collections,1
11,897935,java generics junit,1
11,31840,java logging log4j java.util.logging,1
11,943367,java logging lazy-evaluation,1
11,21608240,java performance interface abstract-class,1
11,11844829,java jigsaw,1
11,1096650,java junit assert,1
11,5686755,java unit-testing junit,1
11,492184,java class interface subclass,1
11,10679676,java multithreading synchronization sleep yield,1
11,21769350,java int byte inputstream,1
11,13102045,java int java.util.scanner,1
11,4166966,java generics java-7 diamond-operator,1
11,21774917,java synchronized future concurrenthashmap double-checked-locking,1
11,2826752,computer-science podcast,1
11,13105884,ruby interface rspec mocking,1
11,1813853,java compilation conditional conditional-compilation,1
11,10684244,java connection-pooling apache-commons-dbcp,1
11,7512481,java jaxb guice,1
11,2716993,dependency-injection guice,1
11,22008018,c# design-patterns enums,1
11,1073919,java arrays collections boxing autoboxing,1
11,5110736,java design-patterns,1
11,22036885,java floating-point,1
11,22049931,java arraylist java-8,1
11,22051705,java junit4 junit-runner,1
11,1299837,java methods declaration final,1
11,1092219,java string junit assert,1
11,21075652,oop law-of-demeter,1
11,17403877,java junit hamcrest,1
11,519788,java enums comparable compareto,1
11,1866794,design-patterns oop naming-conventions naming,1
11,38019,naming,1
11,4068579,oop design-patterns,1
11,5569666,oop design-patterns language-agnostic naming-conventions,1
11,7403809,java multithreading concurrency threadpool thread-local,1
11,7259906,java multithreading threadpool resteasy thread-local,1
11,6840803,java thread-safety simpledateformat,1
11,1244541,java unit-testing junit void,1
11,13489388,java junit junit4 junit-rule,1
11,3226282,java naming-conventions packages,1
11,1431315,java ant build-process versioning,1
11,690419,java build build-process versioning,1
11,4903879,java,1
11,2814805,java naming-conventions,1
11,1906546,continuous-integration installation hudson,1
11,70216,java meta-inf,1
11,1160081,java language-design,1
11,14076296,java annotations,1
11,727844,java,1
11,3816626,svn version-control branching-and-merging,1
11,14486138,java newline,1
11,11555539,java unit-testing junit mockito,1
11,37011,oop protected,1
11,22501230,java math if-statement formula,1
11,343669,java jaxb boolean,1
11,16502143,cassandra nodetool,1
11,2722358,java junit junit-rule,1
11,6099040,java entity javabeans,1
11,578209,java algorithm diff javabeans,1
11,371898,model-view-controller language-agnostic differential-execution,1
11,17900124,java eclipse eclipse-plugin,1
11,3953096,eclipse plugins breadcrumbs,1
11,22686586,java java-8,1
11,3732109,java http http-server,1
11,901555,c# design-patterns oop io,1
11,20917989,java parsing abstract-syntax-tree visitor,1
11,5291950,java jpa oodbms objectdb,1
11,2553654,java spring hibernate maven,1
11,1102891,java string numeric,1
11,1998544,java generics,1
11,31693,c# java c++ generics templates,1
11,355060,c# java generics comparison,1
11,7126712,java jar javadoc,1
11,5847228,sql oracle locking blocking,1
11,3235647,asp.net sql-server audit-trail,1
11,8001400,java diff,1
11,1411612,java unit-testing,1
11,2546222,java,1
11,1035949,java jms message-queue,1
11,10796935,java open-source load-balancing,1
11,22905339,java reflection metaprogramming,1
11,15542608,design-patterns exception-handling,1
11,4589750,java exception enums design-patterns,1
11,32458,unit-testing tdd mocking,1
11,3441686,unit-testing,1
11,2758966,java size queue concurrency,1
11,1426754,java multithreading data-structures concurrency queue,1
11,22969348,java string,1
11,22987392,java hibernate,1
11,1431681,java arraylist,1
11,18873547,java list collections synchronization java.util.concurrent,1
11,1003241,project-management dsl,1
11,2400901,java parsing dsl,1
11,10609319,groovy operator-overloading overloading,1
11,1623375,algorithm function math square-root newtons-method,1
11,9197031,netbeans,1
11,530215,java hibernate orm jpa jdo,1
11,452385,java orm,1
11,20836652,java sql hibernate jpa,1
11,10593647,java design-patterns jdbc dao multiple-databases,1
11,6933347,disruptor-pattern,1
11,4778560,java architecture jvm dsl dsl-tools,1
11,11245603,xtext,1
11,8174958,java eclipse groovy dsl xtext,1
11,7169802,jvm code-generation antlr dsl bytecode,1
11,3968055,clojure dsl,1
11,6345927,javascript jquery html css cloud9-ide,1
11,2078978,oop functional-programming programming-paradigms,1
11,2135537,javascript,1
11,18089514,antlr xtext,1
11,1721553,abstract-syntax-tree,1
11,13262392,javascript state-machines,1
11,2603134,dsl eclipse-emf xtext mps,1
11,13545433,javascript html5 autocomplete syntax-highlighting ace-editor,1
11,19782728,eclipse eclipse-plugin xtext,1
11,9209975,autocomplete context-free-grammar,1
11,314199,parsing autocomplete,1
11,19690802,antlr3 antlr4,1
11,7840685,antlr xtext,1
11,10717312,eclipse eclipse-plugin editor eclipse-rcp antlr,1
11,19468695,java parsing autocomplete antlr antlr3,1
11,4208558,search jira,1
11,1220099,algorithm autocomplete code-completion,1
11,2256040,javascript extends,1
11,8877666,javascript hash hashmap,1
11,237104,javascript arrays browser,1
11,1772179,javascript jquery special-characters keycode,1
11,12512653,parsing events autocomplete event-handling tree,1
11,8845186,java apache-camel,1
11,1669,compiler-construction language-agnostic,1
11,3459287,testing mocking stub,1
11,2119128,messaging apache-camel,1
11,8191891,java guava,1
11,9988932,java design-patterns asynchronous,1
11,6926159,java asynchronous request response,1
11,3570610,architecture stage event-driven eda,1
11,747913,design-patterns oop chain-of-responsibility,1
11,1294701,binary-tree traversal non-recursive,1
11,2435964,javascript jquery jquery-ui jquery-autocomplete jquery-ui-autocomplete,1
11,4922173,java multithreading,1
11,1727824,c++ design oop callback,1
11,7067191,java performance final,1
11,9392738,c# design-patterns inversion-of-control performancecounter,1
11,875512,aop,1
11,7689905,qtp,1
11,24378375,java class oop inheritance,1
11,8570659,session nosql memcached redis cassandra,1
11,9282531,java database performance collections,1
11,9174282,sql nosql persistence,1
11,17143268,session web nosql redis scalability,1
11,14029366,memcached ehcache spymemcached,1
11,11707879,database database-design nosql scalability,1
11,5401992,performance,1
11,11888294,mysql open-source nosql bigdata,1
11,8322525,mongodb nosql couchdb redis cassandra,1
11,6401543,java design-patterns dao,1
11,10960131,api session authentication authorization,1
11,20001427,java java-8,1
11,3413137,java caching oracle10g,1
11,61320,svn eclipse subclipse subversive,1
11,7825504,java concurrency annotations static-analysis findbugs,1
11,11362298,java concurrency java.util.concurrent,1
11,11933931,java generics,1
11,14002965,java generics name-clash,1
11,5764689,java oop coding-style,1
11,1943576,dependency-injection inversion-of-control unity ioc-container interface-design,1
11,22581163,java performance scala jvm microbenchmark,1
11,9664403,java ehcache terracotta,1
11,8754953,java caching asynchronous synchronization ehcache,1
11,2862370,mysql hibernate nosql ehcache neo4j,1
11,10278683,php session redis,1
11,3047010,java redis,1
11,9001142,php session nosql amazon-dynamodb,1
11,2761168,java distributed-computing terracotta,1
11,2119859,sql database,1
11,5689091,architecture nosql,1
11,4126811,nosql database-relations,1
11,22253366,gridgain,1
11,462923,java database comparison,1
11,6120870,java hibernate caching jpa-2.0 ehcache,1
11,4726370,java caching hadoop ehcache berkeley-db,1
11,3342497,database nosql terminology definition base-db,1
11,9333681,java bitset,1
11,4590214,c# xml xslt xpath diff,1
11,154982,logging log-analysis,1
11,24731791,c# .net intel,1
11,2041,svn version-control branch branching-and-merging,1
11,10553860,nosql use-case,1
11,4767944,database tree nosql hierarchical-data,1
11,1841365,database file configuration,1
11,45621,database-design oop,1
11,4403523,xml database,1
11,201568,sql xml,1
11,7239117,nosql amazon-simpledb,1
11,429470,.net naming-conventions abstract-class,1
11,1798156,sql-server tsql ado.net triggers,1
11,11360703,java,1
11,14788345,java ubuntu,1
11,4747264,linux ubuntu ide keyboard-shortcuts,1
11,19998454,java abstract-class java-8,1
11,2130199,java rule-engine,1
11,2745265,java generics inheritance polymorphism,1
11,975271,java debugging,1
11,18633917,java jms apache-camel,1
11,19745773,java ftp apache-camel load-balancing failover,1
11,3385576,java jms weblogic websphere-mq oracle-service-bus,1
11,907260,architecture scalability,1
11,557742,dependency-injection factory-pattern design-patterns,1
11,69849,design-patterns factory,1
11,19360139,java xml jaxb moxy,1
11,13892907,database memsql,1
11,541912,java interface naming-conventions,1
11,4656992,java xml enums xml-serialization jaxb,1
11,25011061,java enums,1
11,25010763,java enums strategy-pattern,1
11,14011825,java object enums,1
11,2290757,java escaping javadoc,1
11,9561295,java generics guava,1
11,8039504,java guava,1
11,11383070,java,1
11,3407403,string immutability,1
11,4602018,oop design design-patterns,1
12,10301794,ruby-on-rails ruby database rake,1
12,24735590,reflection go,1
12,14025833,reflection go slice,1
12,25637440,go,1
13,22829360,android performance android-memory android-framework,1
13,22466255,ubuntu installation docker apt-get,1
13,13393153,php symfony2 composer-php,1
13,715643,search count vi,1
13,217659,php plugin-system,1
14,18390627,django django-admin,1
14,4693608,python,1
14,19994775,syntax go go-interface,1
14,26458767,django rest django-rest-framework nested-resources,1
14,851636,django-admin,1
14,3541762,django,1
14,25019276,python django validation django-models,1
14,18039003,python django rest django-rest-framework,1
15,4871343,javascript,1
15,10521315,jquery jquery-chosen,1
15,16426774,javascript sorting underscore.js,1
15,16115238,javascript angularjs angularjs-directive,1
15,612189,ruby methods naming-conventions,1
15,3461441,css css-transitions css-transforms,1
15,19849462,android cordova phonegap-build,1
15,195951,javascript css dom,1
15,12393671,javascript,1
15,3971841,javascript jquery image resize,1
15,1168807,javascript object-literal,1
15,19313933,node.js express,1
16,2338035,iphone cocoa-touch ios-simulator configuration-files,1
16,3015796,iphone xcode ipad ios-simulator,1
16,18941378,ios objective-c ios7 game-center,1
16,6729899,ios retina-display cglayer,1
16,20362406,objective-c pointers memory-management runtime,1
16,23732115,objective-c,1
17,19118842,php mysql symfony2 join doctrine2,1
17,19617764,php symfony2 doctrine2,1
17,20141758,symfony2 doctrine2,1
17,20149954,arrays symfony2 key twig not-exists,1
17,20205109,php symfony2 nginx debian,1
17,20239484,symfony2 twig,1
17,20247169,php symfony2 doctrine2 doctrine,1
17,20324638,git github git-rebase revert git-revert,1
17,20397400,php symfony2 logging monolog,1
17,20471812,forms validation symfony2,1
17,20540053,git git-tag,1
17,20547198,git github pull-request,1
17,20611291,symfony2 captcha,1
17,20842104,symfony2 oauth-2.0 fosuserbundle varnish fosoauthserverbundle,1
17,20858651,symfony2 assetic,1
17,20905280,php symfony2 configuration,1
17,20950149,php symfony2 authentication login,1
17,20952591,forms symfony2 twig,1
17,20969593,php symfony2 request,1
17,20583517,php networking pecl centos6,1
17,21175119,php events symfony2,1
17,2474654,php vim editor,1
17,6355497,serialization deserialization bson msgpack messagepack,1
17,21236605,php forms symfony2 translation formbuilder,1
17,21285825,php json rest symfony2 csrf,1
17,21320034,api rest symfony2,1
17,21329382,performance symfony2 orm doctrine,1
17,21329224,git push commit squash,1
17,21336464,php api rest symfony2 client,1
17,21405778,javascript php symfony2 twig,1
17,21632559,php symfony2 symfony-2.3 silex,1
17,16784996,php symfony2 fosrestbundle jmsserializerbundle,1
17,21678474,symfony2,1
17,21723538,git,1
17,21830810,git,1
17,21886011,security symfony2,1
18,12940831,ios webkit nsurlconnection long-polling server-sent-events,1
18,18674533,cocoa long-polling server-sent-events cocoahttpserver,1
18,690903,objective-c,1
18,6536244,objective-c c type-conversion,1
18,19620335,git filesystems repository settings config,1
18,3935574,ios objective-c automatic-ref-counting objective-c-blocks,1
18,5882032,llvm clang,1
18,9209861,objective-c cocoa parsing clang,1
18,20083224,ios clang,1
18,13924831,objective-c encode,1
18,8626928,iphone ios objective-c jailbreak cydia,1
18,18677952,ios objective-c xcode magicalrecord cocoapods,1
18,5140654,osx window pjsip,1
18,17710253,xcode osx lldb,1
18,21096690,xcodebuild xctest xpc,1
18,18934811,ios xcode xctest,1
18,19378922,xcode osx xctest,1
18,18951093,ios ios7,1
18,21204756,ios xcode unit-testing xcode5 xctest,1
18,18970313,objective-c xcode compiler-optimization precompiled-headers llvm-clang,1
18,112643,objective-c cocoa dynamic,1
18,14309131,xcode cocoa frameworks xpc,1
18,5447245,objective-c runtime neural-network dynamic-function,1
18,21732806,xcode git github xcconfig,1
18,19168423,objective-c documentation comments doxygen xcode5,1
18,4222892,cocoa core-animation cocoa-bindings calayer key-value-observing,1
18,8136192,c osx dlopen dlsym,1
18,2366190,objective-c cocoa unix,1
19,5688295,java performance url web-crawler,1
19,4911338,html css firebug google-chrome-devtools,1
19,11304895,shell command-line copy scp,1
19,2378402,java json comparison gson jackson,1
19,14994391,javascript jquery angularjs design architecture,1
19,134492,java serialization,1
19,1349637,php oop polymorphism virtual-functions,1
19,9844564,node.js mongodb express jade gridfs,1
19,7792280,search elasticsearch,1
19,19882556,javascript node.js express,1
19,4113934,web-services api authentication oauth authorization,1
19,2816369,git git-push,1
19,12144,java xml json cross-platform configuration-files,1
19,20074368,search full-text-search elasticsearch,1
19,16708878,search elasticsearch tokenize analyzer,1
19,161813,git git-merge merge-conflict-resolution git-conflict-resolution,1
19,6631834,php security authentication cookies,1
19,840537,c# iphone wcf web-services security,1
19,3454063,php oauth oauth-provider,1
19,273695,git naming-conventions branch,1
19,1338728,git,1
19,315911,git version-control,1
19,3523534,git github changelog,1
19,1457103,git branch git-tag,1
19,2003505,git github git-branch git-remote,1
19,12769982,php debugging,1
19,507602,java collections map initialization idiomatic,1
19,130794,design-patterns language-agnostic dependency-injection terminology,1
19,6059071,php perl thrift,1
19,20563972,php rpc storm,1
19,1623914,php thread-safety,1
19,2290611,php memory memory-management,1
